date_time,traffic_id,city,area,vehicle_count,avg_speed_kmh,accident_count,congestion_level,road_condition,visibility_m
10/01/2024 22:30,13810,London,Islington,1015,17,3,Medium,Wet,1520
14/04/2024 00:14,13939,London,Chelsea,1852,32,7,Low,Dry,325
17/01/2024 05:37,12653,London,Islington,1092,-92,2,Low,Damaged,2360
31/05/2024 22:26,10919,London,Camden,3527,53,5,Low,Dry,8596
13/09/2024 19:21,13719,London,Chelsea,2812,51,8,High,Snowy,145
18/01/2024 23:50,11856,London,Islington,3548,20,5,Low,Dry,4105
25/09/2024 17:42,19756,London,Chelsea,817,48,8,High,Wet,3941
28/02/2024 14:46,14386,London,Chelsea,1190,22,3,Low,Dry,5486
04/04/2024 08:06,15402,London,Camden,3008,27,4,Medium,Dry,4818
12/04/2024 10:17,12749,London,Southwark,4858,23,1,High,Dry,572
13/06/2024 20:20,17982,London,Chelsea,3162,16,9,High,Snowy,8153
08/09/2024 11:18,11867,London,Chelsea,3583,44,8,Low,Wet,1180
22/05/2024 01:45,10540,London,Chelsea,2277,86,1,Medium,Damaged,2584
07/02/2024 02:19,19075,London,Camden,1918,36,4,Low,Dry,9753
01/05/2024 19:55,16158,London,Southwark,2127,51,9,Medium,Wet,4370
25/10/2024 02:48,10339,London,Islington,3566,66,4,Medium,Dry,6514
15/08/2024 13:52,11652,London,Chelsea,4322,44,7,Medium,Damaged,1865
03/08/2024 03:12,19607,London,Southwark,471,46,5,Low,Dry,2349
07/11/2024 13:09,16207,London,Islington,2510,58,1,High,Wet,7713
25/08/2024 12:22,15557,London,Southwark,1534,73,0,Low,Dry,2658
23/01/2024 23:13,18763,London,Kensington,3832,61,5,Medium,Dry,7382
21/07/2024 00:25,15271,London,Islington,2370,75,2,Low,Damaged,7702
04/12/2024 13:20,15873,London,Islington,3931,47,2,Low,Dry,8730
27/10/2024 03:16,14623,London,Southwark,3101,75,6,Low,Dry,4174
04/09/2024 16:32,13182,London,Kensington,1564,68,4,Low,Damaged,9188
30/03/2024 04:13,19934,London,Chelsea,3340,24,6,Medium,Snowy,8429
25/04/2024 10:11,9770,London,Southwark,4625,28,7,Medium,Damaged,2556
14/01/2024 18:46,11328,London,Islington,663,29,1,Medium,Dry,4427
09/09/2024 14:12,13047,London,Camden,1903,62,8,Medium,Snowy,8509
27/06/2024 23:40,19284,London,Islington,4463,73,2,High,Dry,9404
21/12/2024 05:41,11239,London,Chelsea,2529,12,2,Low,Damaged,6083
24/02/2024 19:31,17282,London,Kensington,1885,46,2,Low,Wet,8603
08/09/2024 02:26,11709,London,Camden,4371,49,3,Low,Wet,6500
25/10/2024 19:52,10824,London,Islington,3798,39,1,High,Dry,7735
15/05/2024 23:12,12892,London,Islington,4497,69,0,High,Damaged,3947
29/01/2024 18:49,16541,London,Kensington,318,38,1,Low,Dry,7063
27/08/2024 08:12,10937,London,Islington,2406,52,3,Low,Snowy,8606
12/04/2024 01:53,10350,London,Camden,1508,63,1,Low,Dry,7752
28/12/2024 15:51,16318,London,Chelsea,3690,41,5,Low,Snowy,7897
18/05/2024 18:10,13027,London,Islington,723,25,5,High,Snowy,4298
26/04/2024 06:23,12229,London,Kensington,263,83,5,Low,Damaged,133
29/02/2024 16:26,16461,London,Southwark,331,79,7,Low,Dry,8488
22/06/2024 11:21,13831,London,Kensington,1439,62,5,Low,Snowy,9055
09/12/2024 15:55,18593,London,Chelsea,3286,61,5,Low,Damaged,4456
29/11/2024 23:08,15157,London,Southwark,711,90,4,Low,Dry,8703
09/04/2024 21:54,14154,London,Kensington,1253,52,6,Low,Snowy,2678
13/05/2024 18:29,13707,London,Camden,3147,43,4,Low,Dry,8026
20/12/2024 01:11,13766,London,Islington,3553,14,5,High,Dry,6350
25/04/2024 16:42,16953,London,Camden,3082,14,7,High,Dry,9096
05/11/2024 17:02,17416,London,Islington,2314,84,9,High,Dry,2475
02/06/2024 01:29,14219,London,Islington,155,47,4,Low,Wet,332
10/06/2024 14:18,11087,London,Camden,3320,18,6,High,Dry,651
03/06/2024 23:28,14968,London,Islington,152,-81,8,High,Snowy,5681
13/01/2024 16:04,13601,London,Camden,3722,43,9,Low,Snowy,3202
05/03/2024 04:31,15196,London,Islington,1569,49,8,Low,Dry,6661
26/03/2024 20:26,12579,London,Kensington,2827,78,8,Low,Wet,8113
07/05/2024 18:46,13334,London,Islington,4712,34,6,Low,Snowy,1655
17/10/2024 21:35,15580,London,Camden,1352,97,7,Low,Wet,4705
26/12/2024 07:15,15481,London,Islington,1329,63,2,Low,Dry,1898
14/10/2024 04:00,12807,London,Chelsea,3479,64,1,Medium,Dry,3989
28/04/2024 06:06,16286,London,Kensington,4135,18,1,Low,Wet,5279
20/04/2024 15:19,11372,London,Chelsea,850,61,4,Medium,Wet,6906
26/06/2024 23:18,14200,London,Islington,4934,40,0,High,Dry,8158
09/04/2024 00:51,16747,London,Islington,4317,90,9,Low,Dry,2179
13/06/2024 12:23,13890,London,Islington,2344,72,5,Low,Dry,1999
23/11/2024 00:27,15795,London,Camden,2151,31,6,Low,Dry,619
15/12/2024 16:26,14615,London,Camden,4276,67,0,High,Dry,3301
08/11/2024 05:34,18812,London,Southwark,331,87,1,Low,Dry,3403
13/06/2024 08:50,13142,London,Islington,663,24,3,High,Dry,4570
21/10/2024 12:51,17540,London,Chelsea,3204,62,3,Low,Snowy,1164
03/01/2024 00:04,15887,London,Islington,4898,25,5,Low,Wet,5619
09/03/2024 00:56,11540,London,Southwark,3731,49,4,Low,Snowy,2725
19/05/2024 15:17,10306,London,Kensington,3837,15,2,High,Dry,3735
14/10/2024 06:39,9472,London,Camden,1420,33,6,Medium,Snowy,3250
12/06/2024 03:08,13220,London,Kensington,1336,83,7,Low,Dry,5960
07/09/2024 09:46,15160,London,Southwark,2397,70,3,Low,Wet,3202
07/01/2024 07:33,14368,London,Islington,4760,31,9,Low,Snowy,8540
28/02/2024 10:38,10504,London,Kensington,3396,33,5,Medium,Dry,206
16/04/2024 02:31,11834,London,Camden,3825,56,1,Medium,Dry,5391
08/11/2024 06:30,9502,London,Camden,2480,35,6,Low,Dry,9601
08/11/2024 20:52,13356,London,Chelsea,4186,72,1,High,Dry,4167
14/09/2024 17:59,14628,London,Camden,837,66,6,Low,Dry,7400
03/05/2024 03:50,11712,London,Southwark,1973,31,0,High,Damaged,8170
08/05/2024 23:31,16584,London,Camden,2404,39,7,Medium,Dry,1069
16/04/2024 13:36,11832,London,Islington,1463,45,3,Low,Snowy,3664
19/04/2024 13:18,9163,London,Camden,2226,65,7,Low,Dry,1510
17/07/2024 19:26,12931,London,Camden,1868,42,2,Low,Dry,9256
12/10/2024 02:12,16426,London,Camden,1610,41,4,High,Snowy,147
29/08/2024 09:52,18106,London,Islington,3203,35,5,Medium,Damaged,4953
19/04/2024 20:44,19684,London,Chelsea,3093,82,9,Low,Dry,858
03/02/2024 04:16,12379,London,Chelsea,737,96,1,Low,Dry,5467
13/07/2024 07:11,18846,London,Camden,459,99,8,Medium,Damaged,5335
25/06/2024 20:18,16103,London,Islington,4389,25,2,Low,Dry,6506
18/07/2024 15:09,16667,London,Islington,1108,10,7,Low,Damaged,4630
12/12/2024 05:14,18580,London,Southwark,465,28,3,Low,Damaged,2954
11/09/2024 17:20,17944,London,Southwark,3705,62,4,Medium,Snowy,3339
07/10/2024 20:20,16608,London,Camden,1257,92,9,Low,Snowy,9546
01/11/2024 11:44,11443,London,Islington,701,71,1,Medium,Dry,5633
13/10/2024 11:23,18550,London,Camden,2830,91,3,Medium,Damaged,4599
15/11/2024 17:27,17308,London,Islington,153,88,8,Medium,Dry,5410
27/05/2024 06:18,11456,London,Kensington,4096,82,0,Medium,Damaged,2759
23/06/2024 19:12,19831,London,Southwark,1549,40,2,Low,Dry,8699
11/01/2024 00:06,9242,London,Islington,4125,58,6,Low,Dry,273
08/03/2024 06:03,11770,London,Kensington,4894,18,8,Low,Dry,9543
11/01/2024 20:58,9380,London,Islington,3303,84,2,Medium,Damaged,159
10/02/2024 23:15,18922,London,Islington,4350,79,3,Low,Damaged,6605
15/10/2024 10:16,11416,London,Chelsea,3390,24,1,Medium,Dry,8381
01/01/2024 19:57,12623,London,Kensington,111,20,8,High,Dry,8891
28/06/2024 11:20,14847,London,Camden,3094,91,1,Low,Dry,888
01/06/2024 02:08,15782,London,Islington,4459,70,9,Low,Dry,7412
01/09/2024 21:41,19454,London,Islington,4500,-35,1,Low,Wet,7893
16/04/2024 22:39,14032,London,Islington,441,57,1,Low,Dry,6758
23/06/2024 08:29,18310,London,Islington,1174,97,5,Low,Snowy,6513
14/06/2024 19:13,12351,London,Chelsea,2947,51,0,Medium,Dry,7290
04/10/2024 21:10,9036,London,Islington,868,99,3,High,Snowy,3393
15/05/2024 15:48,11531,London,Southwark,933,42,1,Low,Damaged,8356
30/04/2024 21:32,13194,London,Islington,1238,47,0,Low,Wet,7967
11/12/2024 14:09,18572,London,Southwark,1547,78,4,Medium,Damaged,4887
30/04/2024 11:13,18469,London,Kensington,2578,98,1,High,Dry,8287
07/05/2024 14:43,16756,London,Islington,225,33,2,High,Dry,8474
09/02/2024 00:13,19638,London,Chelsea,1547,33,4,Medium,Dry,4584
28/03/2024 02:46,15455,London,Islington,853,77,9,Medium,Wet,7465
18/04/2024 13:43,19125,London,Southwark,152,29,8,Low,Snowy,4042
15/08/2024 01:52,10708,London,Southwark,4569,37,7,Low,Dry,9282
10/03/2024 08:19,13023,London,Chelsea,1033,27,2,Low,Damaged,2482
31/05/2024 00:14,16819,London,Kensington,2996,35,7,Low,Dry,7571
30/10/2024 02:57,12953,London,Islington,3808,81,5,Low,Dry,6457
02/03/2024 04:18,13787,London,Islington,4548,27,5,High,Snowy,4284
01/02/2024 06:20,17197,London,Camden,4000,79,1,Low,Snowy,8470
08/11/2024 19:03,15617,London,Chelsea,4367,53,7,Low,Snowy,4870
05/11/2024 05:34,12263,London,Camden,88,71,4,Low,Snowy,4955
17/09/2024 07:00,10894,London,Chelsea,2101,95,1,Medium,Dry,3385
08/07/2024 11:08,18141,London,Camden,1712,48,7,Low,Dry,7632
22/03/2024 15:59,9282,London,Kensington,2045,75,1,Low,Wet,6317
29/09/2024 14:25,11930,London,Islington,510,57,6,Low,Dry,1037
01/04/2024 06:31,16611,London,Islington,3732,84,7,High,Wet,399
19/08/2024 21:16,12006,London,Islington,2891,32,0,Medium,Snowy,3504
06/09/2024 15:15,19985,London,Chelsea,4260,39,9,Medium,Wet,8492
18/09/2024 02:16,19385,London,Camden,1363,82,2,High,Snowy,1903
04/01/2024 00:39,11941,London,Chelsea,2499,43,3,Low,Damaged,6443
03/11/2024 09:32,14441,London,Kensington,1410,55,9,Low,Wet,8586
11/07/2024 17:44,13857,London,Chelsea,3519,56,2,Low,Snowy,6833
13/08/2024 04:56,17771,London,Chelsea,1976,31,0,Low,Dry,260
23/09/2024 06:16,10076,London,Islington,90,67,1,Low,Wet,9970
31/03/2024 09:22,10519,London,Islington,4719,17,9,Medium,Snowy,6985
13/10/2024 20:14,18259,London,Islington,3232,97,3,Low,Dry,9067
19/01/2024 05:45,15787,London,Southwark,1498,25,3,Medium,Dry,3457
29/04/2024 18:36,19720,London,Chelsea,3408,56,7,Low,Snowy,311
29/01/2024 16:31,9231,London,Islington,2266,94,4,Low,Dry,4871
19/08/2024 19:53,9990,London,Camden,621,90,1,Medium,Wet,6891
26/05/2024 22:42,18709,London,Islington,4981,90,0,Low,Dry,7290
20/08/2024 06:09,12301,London,Islington,919,85,3,Low,Damaged,5783
25/02/2024 19:16,17865,London,Camden,1196,35,4,Low,Dry,4126
31/08/2024 01:37,19403,London,Islington,2166,74,3,Medium,Damaged,351
19/06/2024 06:42,11786,London,Islington,1449,56,7,Low,Wet,286
23/06/2024 15:16,19862,London,Southwark,3941,58,6,High,Snowy,8358
11/01/2024 04:15,9907,London,Islington,2061,49,3,Low,Damaged,1154
18/12/2024 05:23,14123,London,Chelsea,3449,82,0,Medium,Wet,4003
15/09/2024 21:01,9130,London,Kensington,3158,78,8,High,Snowy,3850
30/04/2024 03:34,17870,London,Chelsea,3125,35,8,High,Dry,3707
09/06/2024 20:58,15789,London,Camden,2620,81,8,Low,Snowy,6476
28/05/2024 04:26,17314,London,Chelsea,1015,88,5,Low,Dry,5763
24/10/2024 19:14,19886,London,Islington,195,16,8,Low,Dry,5393
03/04/2024 09:48,17511,London,Kensington,1927,28,1,Medium,Dry,4494
03/10/2024 03:18,11545,London,Islington,3692,90,1,Low,Wet,1315
30/07/2024 06:20,19120,London,Islington,4482,63,1,Low,Dry,3242
25/10/2024 22:11,17804,London,Chelsea,1353,79,1,Low,Dry,8278
03/10/2024 13:18,11209,London,Kensington,1057,83,8,Medium,Snowy,1523
20/08/2024 16:29,11897,London,Islington,3496,74,2,Low,Wet,4955
27/10/2024 11:33,15626,London,Camden,1752,70,9,High,Dry,6996
15/11/2024 21:30,10713,London,Camden,1459,91,1,Low,Dry,9774
20/06/2024 17:14,15058,London,Kensington,4929,88,4,High,Snowy,1479
08/02/2024 18:52,12400,London,Chelsea,2100,59,1,Low,Damaged,1717
24/09/2024 10:45,13332,London,Kensington,847,78,1,High,Dry,3479
30/03/2024 20:46,12299,London,Southwark,1901,65,0,Low,Dry,1842
05/06/2024 20:06,14209,London,Chelsea,2796,58,6,Low,Snowy,1126
07/08/2024 17:56,16696,London,Kensington,3904,50,3,Low,Snowy,1796
27/08/2024 06:18,17965,London,Islington,1102,34,5,Low,Snowy,6736
23/12/2024 12:39,13463,London,Camden,2119,49,3,High,Dry,4405
09/12/2024 17:54,17789,London,Islington,1658,45,7,High,Dry,5994
10/09/2024 15:21,9633,London,Southwark,3041,88,5,Low,Damaged,845
03/08/2024 19:03,12055,London,Southwark,2630,87,1,High,Snowy,5169
02/11/2024 05:22,18272,London,Southwark,2844,23,7,Medium,Damaged,418
15/09/2024 06:23,12033,London,Islington,126,77,3,Medium,Dry,7924
27/10/2024 09:31,14271,London,Chelsea,1118,14,6,Medium,Dry,3454
27/07/2024 16:41,14646,London,Islington,4321,31,4,Low,Damaged,1651
14/09/2024 17:48,9785,London,Chelsea,1620,75,2,Low,Dry,5114
10/12/2024 09:34,11348,London,Islington,748,28,8,Medium,Wet,4610
13/07/2024 06:23,14121,London,Camden,3373,45,5,Low,Dry,7612
21/09/2024 09:45,13028,London,Islington,2833,52,9,Low,Snowy,1524
28/08/2024 15:23,10046,London,Southwark,2006,92,8,Medium,Dry,2708
15/05/2024 08:09,17837,London,Southwark,787,23,8,Low,Wet,5900
06/09/2024 04:14,19035,London,Chelsea,2331,67,1,High,Snowy,6053
07/12/2024 03:41,18081,London,Chelsea,1967,87,8,Medium,Wet,2919
30/03/2024 07:25,19046,London,Chelsea,3587,24,7,Medium,Dry,6353
02/08/2024 15:46,19251,London,Southwark,3126,40,0,Low,Snowy,2326
08/04/2024 10:33,15623,London,Camden,2712,41,5,Low,Dry,5894
07/07/2024 15:58,9382,London,Chelsea,2262,38,6,Low,Dry,1879
14/03/2024 15:16,11339,London,Islington,508,39,7,Medium,Wet,6076
12/12/2024 22:09,18435,London,Kensington,1077,37,1,Medium,Snowy,3552
03/05/2024 11:14,15139,London,Kensington,3773,67,2,Low,Snowy,402
30/03/2024 20:03,18464,London,Chelsea,3421,14,8,Medium,Dry,4027
04/08/2024 15:08,14043,London,Islington,48,46,6,High,Snowy,1673
07/03/2024 05:42,13467,London,Islington,4273,18,8,Medium,Dry,8115
29/02/2024 22:02,9024,London,Chelsea,720,37,7,High,Snowy,3612
17/01/2024 12:28,9392,London,Southwark,758,25,3,Low,Snowy,4710
30/04/2024 18:56,17147,London,Kensington,2432,77,3,Medium,Damaged,883
31/03/2024 02:00,11819,London,Southwark,3811,85,2,Low,Damaged,9818
22/03/2024 20:33,12415,London,Islington,388,62,0,Low,Damaged,2042
16/05/2024 06:35,15753,London,Camden,1818,73,8,Low,Wet,6705
21/07/2024 04:57,10557,London,Islington,1498,95,7,Low,Snowy,2427
24/03/2024 14:18,13817,London,Islington,2132,11,0,Low,Damaged,1928
18/12/2024 23:27,9300,London,Islington,350,28,6,High,Dry,9204
02/12/2024 00:04,19054,London,Islington,408,90,9,Medium,Dry,9482
08/02/2024 20:36,9978,London,Islington,3868,98,2,Low,Damaged,3392
07/07/2024 05:06,10977,London,Islington,791,84,3,Medium,Wet,5093
11/05/2024 04:12,15250,London,Chelsea,3863,31,0,Low,Dry,9807
21/12/2024 20:50,13461,London,Camden,3624,24,5,High,Wet,8166
29/07/2024 23:15,17950,London,Islington,875,33,5,High,Wet,1495
27/08/2024 23:30,11387,London,Kensington,3871,62,0,High,Damaged,318
08/04/2024 05:54,10445,London,Chelsea,1331,20,0,High,Damaged,5293
16/11/2024 14:08,15603,London,Camden,1602,22,2,Medium,Dry,4999
20/02/2024 15:28,12359,London,Southwark,2912,21,9,Low,Wet,7833
09/06/2024 03:48,17093,London,Islington,677,82,0,High,Damaged,1594
08/10/2024 09:29,11369,London,Chelsea,4114,26,5,Medium,Dry,2956
19/09/2024 03:18,16917,London,Southwark,432,35,3,Low,Wet,6149
07/08/2024 07:32,13356,London,Southwark,3125,77,9,Low,Snowy,2227
23/05/2024 19:08,14468,London,Kensington,3781,92,4,Low,Wet,5070
26/04/2024 22:38,13683,London,Islington,4622,17,0,Low,Snowy,5834
04/07/2024 18:47,18909,London,Kensington,785,10,8,Medium,Snowy,6653
10/05/2024 23:54,18089,London,Chelsea,1145,52,5,Medium,Wet,3235
01/11/2024 10:44,10015,London,Chelsea,2382,98,8,High,Damaged,3065
21/12/2024 22:54,11337,London,Chelsea,372,37,7,Medium,Dry,6223
21/10/2024 15:09,19304,London,Islington,2243,25,2,Low,Dry,8835
03/03/2024 02:37,18788,London,Southwark,3531,31,7,Low,Damaged,3100
22/07/2024 01:01,17223,London,Islington,2261,80,6,High,Dry,8606
12/05/2024 05:48,19735,London,Southwark,3689,83,7,Low,Damaged,7430
09/06/2024 07:03,10547,London,Chelsea,4705,49,8,Low,Damaged,8531
15/08/2024 17:54,14973,London,Camden,4916,20,6,Medium,Snowy,7498
30/05/2024 04:24,16891,London,Islington,3397,20,9,Low,Dry,5670
12/10/2024 15:59,12007,London,Islington,3382,36,7,Low,Dry,9382
29/03/2024 03:10,18772,London,Camden,4485,22,7,Medium,Dry,2191
04/08/2024 15:13,11247,London,Kensington,3427,69,9,Medium,Dry,1443
03/05/2024 09:57,19571,London,Islington,1339,84,2,High,Wet,8439
15/10/2024 09:49,9063,London,Islington,1806,70,4,Medium,Snowy,3838
18/02/2024 12:06,13601,London,Southwark,3711,77,3,Medium,Damaged,7917
17/03/2024 18:39,17124,London,Kensington,1034,20,0,Low,Damaged,5083
17/01/2024 07:36,11097,London,Islington,4326,98,0,Low,Snowy,8068
10/08/2024 10:57,11277,London,Chelsea,2997,51,2,High,Dry,7099
31/07/2024 21:50,9103,London,Chelsea,2578,95,2,Low,Dry,977
14/08/2024 14:05,12350,London,Chelsea,3417,66,4,Low,Dry,3094
15/09/2024 11:10,13894,London,Southwark,1691,87,8,Low,Wet,7570
20/10/2024 10:43,18568,London,Islington,359,74,0,Medium,Dry,2789
29/09/2024 16:40,18300,London,Islington,2993,69,8,Medium,Dry,5059
14/12/2024 23:19,19637,London,Kensington,1627,20,6,Low,Dry,2759
12/03/2024 15:21,12039,London,Islington,3368,45,1,High,Damaged,4443
18/02/2024 11:59,15614,London,Chelsea,1664,35,4,Low,Snowy,8033
23/08/2024 16:13,12945,London,Chelsea,3813,44,4,High,Dry,2537
09/01/2024 18:58,18931,London,Islington,1993,90,6,Medium,Snowy,2079
03/11/2024 10:42,9188,London,Chelsea,4290,41,3,Medium,Damaged,470
20/10/2024 07:38,18641,London,Camden,1513,45,2,High,Snowy,988
18/05/2024 20:53,9251,London,Islington,4331,65,6,Low,Damaged,1591
02/01/2024 15:59,12824,London,Chelsea,3499,18,0,Medium,Wet,7822
29/07/2024 10:21,15348,London,Islington,3913,18,7,High,Wet,8857
10/06/2024 00:27,19744,London,Islington,1372,38,2,High,Damaged,4003
09/10/2024 23:58,11799,London,Islington,922,14,5,Medium,Snowy,7885
01/08/2024 13:24,15356,London,Camden,4290,43,2,Medium,Wet,2417
15/09/2024 16:45,16687,London,Southwark,125,75,7,High,Damaged,3976
18/09/2024 05:17,19885,London,Kensington,4672,15,1,Medium,Snowy,179
24/06/2024 03:36,16736,London,Southwark,3808,29,7,High,Snowy,1698
04/08/2024 22:23,10568,London,Chelsea,1627,90,6,Low,Damaged,4430
04/02/2024 10:07,9808,London,Camden,730,32,1,Medium,Dry,6001
28/11/2024 22:15,15210,London,Chelsea,3375,84,7,Low,Dry,869
21/02/2024 14:07,19046,London,Islington,3025,91,3,Medium,Damaged,2247
16/07/2024 23:35,15738,London,Southwark,3738,19,5,Low,Dry,4355
12/09/2024 20:46,16249,London,Chelsea,99,41,9,Low,Wet,5189
19/09/2024 23:28,9041,London,Islington,1197,19,7,Medium,Dry,9093
15/02/2024 19:02,19021,London,Camden,611,94,3,Medium,Dry,1651
21/05/2024 19:13,18284,London,Chelsea,2143,52,5,Low,Dry,7494
05/08/2024 08:13,14589,London,Islington,2176,80,7,Medium,Dry,1603
22/06/2024 10:09,11816,London,Southwark,1716,69,8,Low,Damaged,9703
10/10/2024 00:38,18535,London,Camden,2044,39,7,Low,Dry,9973
04/11/2024 18:05,15975,London,Kensington,2045,59,7,Medium,Snowy,3357
22/09/2024 08:22,13672,London,Kensington,1243,46,6,Low,Snowy,3608
02/09/2024 19:12,13705,London,Islington,888,35,4,High,Wet,3301
31/05/2024 10:27,17560,London,Islington,1260,21,2,Low,Wet,1947
17/01/2024 11:48,16977,London,Chelsea,4247,32,7,Low,Dry,2889
02/11/2024 14:51,19857,London,Kensington,4727,95,6,Medium,Dry,818
04/11/2024 12:56,17298,London,Camden,4633,10,5,Medium,Snowy,8182
17/10/2024 10:03,19238,London,Kensington,241,41,1,High,Damaged,1586
24/01/2024 06:47,10662,London,Southwark,1474,33,3,Low,Dry,6113
06/10/2024 16:18,19441,London,Islington,611,99,9,High,Snowy,7318
03/02/2024 16:33,12166,London,Kensington,1960,20,1,High,Snowy,6252
13/04/2024 07:09,13674,London,Camden,4681,22,0,Medium,Dry,6611
14/12/2024 06:36,18305,London,Southwark,742,29,8,High,Snowy,8854
14/07/2024 12:53,15105,London,Camden,4398,58,7,Low,Dry,6035
24/07/2024 06:56,11370,London,Camden,2832,76,7,Low,Snowy,2242
19/09/2024 12:16,14881,London,Kensington,3776,52,5,High,Dry,535
12/11/2024 02:37,9950,London,Camden,3583,78,4,Low,Dry,8504
17/12/2024 01:41,11725,London,Islington,9,21,5,Low,Snowy,4960
20/03/2024 23:56,12961,London,Camden,2144,25,3,Medium,Dry,9634
21/09/2024 09:14,9841,London,Camden,469,67,2,Medium,Wet,9509
30/06/2024 05:52,17765,London,Kensington,4238,50,4,Low,Damaged,629
21/07/2024 21:35,10137,London,Chelsea,4622,83,1,Low,Wet,8789
23/01/2024 12:37,11919,London,Chelsea,73,48,5,Low,Damaged,2664
13/09/2024 13:17,14581,London,Kensington,3254,73,3,High,Wet,3879
31/03/2024 21:53,11373,London,Islington,749,12,5,Medium,Snowy,2477
23/03/2024 08:27,9013,London,Kensington,3634,37,3,High,Dry,8555
14/10/2024 13:04,16791,London,Southwark,1732,67,4,Medium,Damaged,6940
01/05/2024 04:15,18291,London,Camden,3425,12,3,Low,Damaged,688
10/12/2024 07:22,13970,London,Kensington,4253,45,8,Low,Dry,3962
29/03/2024 07:02,10322,London,Islington,4029,68,8,Medium,Dry,9842
26/05/2024 01:29,19690,London,Southwark,2376,48,0,Low,Dry,3109
16/10/2024 05:41,11203,London,Kensington,2702,12,1,Low,Damaged,8820
07/04/2024 09:39,15235,London,Camden,4705,69,8,Medium,Wet,8160
12/10/2024 10:59,19193,London,Islington,965,47,6,Medium,Dry,2506
20/12/2024 22:53,17795,London,Islington,3336,63,4,Low,Damaged,8205
04/07/2024 04:08,15072,London,Kensington,678,50,4,High,Snowy,3345
10/08/2024 15:00,16750,London,Camden,2103,43,3,Low,Dry,9961
19/11/2024 18:05,11407,London,Chelsea,4940,62,0,High,Damaged,5865
13/10/2024 03:56,10769,London,Islington,1411,43,9,High,Damaged,674
14/03/2024 19:24,17652,London,Chelsea,3039,65,6,Medium,Wet,765
06/05/2024 05:45,14814,London,Southwark,923,46,7,Medium,Dry,4549
09/05/2024 06:28,17960,London,Camden,364,83,5,Low,Snowy,5876
17/04/2024 07:06,16717,London,Camden,4846,75,4,Low,Damaged,8181
15/10/2024 21:48,16102,London,Kensington,1837,57,2,Low,Dry,6044
16/01/2024 05:24,12965,London,Islington,2187,-91,7,Low,Dry,6080
03/03/2024 11:39,19923,London,Islington,1257,-67,9,High,Dry,8805
11/07/2024 23:22,19615,London,Camden,1207,23,0,Low,Dry,8600
03/07/2024 08:37,12323,London,Islington,822,76,7,Medium,Dry,9918
02/08/2024 14:10,13417,London,Camden,4807,84,4,High,Dry,7607
13/02/2024 07:10,13280,London,Southwark,1602,87,2,Low,Damaged,7027
04/03/2024 20:54,12071,London,Camden,1330,69,9,Low,Snowy,8127
07/03/2024 05:21,17169,London,Chelsea,2829,66,5,Medium,Snowy,7578
