traffic_id,date_time,city,area,vehicle_count,avg_speed_kmh,accident_count,congestion_level,road_condition,visibility_m
14403,2024-10-10 08:34:28,London,Islington,2767,83,3,High,Wet,5936
10228,2024-12-06 18:42:10,London,Southwark,1664,17,9,Low,Dry,3207
18689,2024-07-22 16:42:35,,,2728,10,8,Low,Snowy,6238
17509,2024-11-27 13:24:26,London,Southwark,792,56,5,,Damaged,4860
15823,2024-09-17 05:37:24,London,Southwark,3100,21,7,Low,Damaged,7868
10486,2024-05-24 00:32:22,London,Kensington,1027,71,4,High,Damaged,1916
19228,2024-02-20 14:54:37,London,Chelsea,503,32,1,,Wet,8673
15139,2024-08-27 20:58:44,London,Islington,1220,64,2,High,,475
13214,2024-06-01 00:21:24,London,Chelsea,1343,31,5,,Wet,5703
12118,2024-10-04 01:28:21,,Islington,3162,36,5,Medium,Dry,9273
9994,2024-04-08 18:32:02,,Southwark,1644,62,4,,Wet,6330
15421,2024-11-26 17:50:02,,Chelsea,460,42,5,Medium,Dry,5327
13244,2024-01-11 02:27:50,,Southwark,4029,33,4,Low,Damaged,2008
13820,2024-07-11 19:46:49,London,,4397,76,0,Medium,Dry,3713
10183,2024-02-23 22:41:39,London,Camden,1170,81,9,,Dry,6501
14122,2024-06-15 05:35:06,London,Southwark,3231,38,4,,Snowy,2120
13751,2024-02-06 12:08:52,,,376,46,3,,Damaged,8993
13607,2024-03-06 04:11:15,,Camden,4433,61,7,Medium,Damaged,1284
16328,2024-10-08 17:05:01,,,4264,87,6,,Dry,9424
10625,2024-11-04 14:30:17,,Camden,3868,98,4,,Dry,1541
18353,2024-02-28 12:48:27,London,Southwark,4351,82,5,,,618
19088,2024-07-29 14:29:18,,Chelsea,2747,89,0,Low,Damaged,858
16634,2024-11-05 19:39:40,,Southwark,4877,53,7,Low,Wet,5422
18526,2024-02-12 12:20:52,,Camden,4804,42,7,Medium,,6850
11437,2024-05-24 02:49:49,,Chelsea,1075,34,5,Low,Dry,286
14365,2024-10-25 18:37:36,London,Chelsea,1832,74,9,Medium,Snowy,8193
13874,2024-04-20 16:25:24,,Camden,1147,48,9,High,Dry,5042
10193,2024-07-02 22:43:34,London,Kensington,527,67,5,Medium,Wet,9853
18819,2024-11-23 22:41:47,,,2737,26,6,,Damaged,9924
12066,2024-06-27 21:16:27,London,Islington,4516,27,6,,Snowy,7043
12210,2024-02-18 13:31:55,London,Islington,468,23,1,High,Snowy,8106
10951,2024-08-24 01:24:42,London,Chelsea,1167,85,3,Low,Dry,9592
13581,2024-10-12 17:55:06,London,Kensington,1329,35,4,Medium,Snowy,2577
18302,2024-04-30 11:53:01,London,Southwark,4036,66,7,Low,Damaged,6425
17360,2024-11-29 13:46:25,London,Chelsea,4856,66,6,Medium,Snowy,1863
12597,2024-07-20 01:28:01,,Chelsea,3144,94,4,High,Snowy,257
19732,2024-02-25 01:53:41,London,,4533,59,0,,Dry,9349
16765,2024-10-31 19:11:44,,Islington,6,11,0,High,Dry,927
12173,2024-08-12 00:21:54,,,887,89,6,Low,Snowy,5101
14643,2024-02-17 17:39:12,,Kensington,1875,41,7,Low,,4217
9907,2024-01-21 09:33:46,London,Kensington,1374,15,6,High,Dry,3475
17822,2024-05-12 22:18:42,,Islington,1325,59,8,Medium,Wet,1518
19434,2024-10-23 12:11:13,London,,4487,28,9,High,Wet,5828
11548,2024-11-28 21:14:14,,Southwark,1654,11,3,High,Dry,8115
15257,2024-09-07 05:20:12,London,Camden,3517,73,4,Low,,970
12220,2024-02-25 07:47:02,,Southwark,1601,80,9,High,Dry,8942
14052,2024-06-06 11:39:41,London,Islington,3570,22,7,,,8518
12748,2024-03-16 00:52:42,,Southwark,4634,83,7,Low,Wet,3422
12204,2024-10-25 07:41:23,London,Southwark,1147,21,3,,Wet,4122
17331,2024-03-08 06:01:43,,Islington,1761,93,8,Medium,Wet,1370
17334,2024-03-18 07:05:04,,Kensington,3897,70,9,,Wet,2734
16417,2024-06-24 06:19:39,,,742,96,8,Medium,Damaged,2633
16545,2024-12-15 12:32:13,,Southwark,4554,95,3,High,Damaged,4296
14796,2024-06-04 12:55:31,,Kensington,2813,64,0,Medium,Snowy,9300
15624,2024-04-04 13:10:10,London,Southwark,41,38,2,Medium,Snowy,8761
10940,2024-11-02 16:54:41,,Camden,874,37,8,Medium,Dry,4927
16889,2024-08-31 21:54:55,,Camden,3588,20,9,Medium,Wet,1470
19046,2024-10-25 19:05:34,London,Camden,4806,81,4,High,Damaged,1408
19843,2024-05-30 08:47:29,London,Camden,2905,85,9,Low,,1985
14401,2024-02-18 02:22:55,London,,3519,71,7,,Snowy,5031
19436,2024-06-17 12:49:07,,Chelsea,3632,35,1,High,Damaged,1176
15029,2024-08-28 03:55:22,London,Kensington,192,38,7,,Damaged,1654
16483,2024-09-22 19:32:16,London,Chelsea,2041,98,1,High,,9197
18173,2024-02-19 06:59:34,,Islington,3724,63,5,High,Damaged,9186
18833,2024-07-16 11:42:31,London,,1720,72,3,,,7417
17448,2024-06-23 05:18:20,,Islington,4773,16,4,,Damaged,1007
12831,2024-10-05 16:56:54,,,1159,15,2,Medium,Dry,5384
16280,2024-05-21 15:43:41,London,Kensington,2725,86,4,Low,Dry,3624
16119,2024-02-24 18:53:13,London,,4091,57,7,High,Snowy,1291
17707,2024-05-09 17:40:11,,Kensington,71,65,1,Medium,,2201
16028,2024-04-13 20:27:53,London,Southwark,3267,81,2,Low,Wet,2085
16750,2024-10-07 14:12:37,London,Islington,3315,51,7,,Damaged,542
16065,2024-05-12 05:55:08,London,Islington,60,36,1,High,Snowy,9360
13688,2024-07-27 22:37:07,,Chelsea,6,47,6,High,Wet,5565
10526,2024-07-12 15:05:35,London,Southwark,3443,36,0,High,Snowy,427
14963,2024-04-14 00:58:23,London,Camden,2650,58,2,,,3294
17037,2024-05-02 21:50:25,,Islington,1178,92,1,Medium,Snowy,6671
11135,2024-05-25 04:14:45,,Kensington,1117,92,8,High,Dry,2023
11486,2024-09-14 05:27:00,,Kensington,4204,21,2,Low,Dry,1289
17774,2024-05-11 05:43:42,,Kensington,852,45,6,High,Damaged,3800
19480,2024-09-20 00:24:08,London,Chelsea,1996,24,8,High,Dry,3669
13252,2024-05-13 10:14:58,,Southwark,1921,75,4,Medium,Wet,6449
19358,2024-04-25 04:57:54,,Camden,3680,70,8,Low,Snowy,3205
18644,2024-04-03 04:30:26,,,2643,11,4,High,Snowy,3181
15115,2024-02-06 14:25:20,,,2494,62,6,Low,Dry,7148
11113,2024-08-11 11:24:23,,Chelsea,3601,-46,4,High,Damaged,9986
11665,2024-12-14 02:58:29,,Kensington,3430,70,9,,Snowy,6318
13001,2024-01-10 17:26:45,,Kensington,2706,30,9,,Damaged,5414
9983,2024-07-13 20:46:13,,,4744,53,3,Low,Snowy,7570
10588,2024-02-05 22:53:04,London,,1084,58,6,Low,Dry,8388
15620,2024-07-02 16:19:58,London,Chelsea,4140,76,2,High,,9808
17869,2024-02-04 18:35:17,,Islington,4252,73,8,Medium,Wet,9946
15854,2024-10-05 11:36:47,London,,3390,81,2,Medium,Damaged,9292
12241,2024-10-22 08:36:18,London,Camden,4689,71,5,High,Dry,792
10687,2024-06-29 14:23:51,London,Camden,978,53,4,,Dry,2398
15332,2024-10-10 23:32:52,London,Islington,62,94,3,Medium,Damaged,7731
12884,2024-10-01 03:37:24,,Camden,3236,22,3,,Wet,608
13787,2024-05-11 07:13:50,London,Islington,4687,74,5,Low,Wet,7453
10885,2024-10-10 15:47:10,London,Islington,2173,60,7,Medium,,165
13089,2024-12-30 17:01:08,London,Camden,4639,-15,2,,,8880
17730,2024-05-19 00:11:18,,Islington,2502,34,8,,Snowy,9121
11682,2024-02-08 06:22:48,,Islington,771,-15,8,,Damaged,8209
19289,2024-09-09 03:29:33,,Islington,2150,20,6,High,Wet,9575
14678,2024-02-13 21:21:25,London,Chelsea,2762,-44,6,Medium,Snowy,1920
18114,2024-03-24 20:35:22,London,Islington,3468,27,8,Low,,2795
13615,2024-02-12 09:43:16,,Islington,4789,88,6,,Dry,4002
19782,2024-08-09 05:42:40,London,Chelsea,3608,12,2,High,,4788
19876,2024-11-11 03:03:25,London,Southwark,3235,57,8,,,7048
17423,2024-06-04 21:12:19,,Camden,1897,79,2,Medium,,3328
10385,2024-08-02 20:49:48,,Chelsea,1535,99,8,Medium,Wet,5298
14737,2024-09-06 02:45:34,,Kensington,1806,81,4,Medium,Damaged,7395
15153,2024-02-08 17:57:36,London,,866,82,0,Low,Snowy,2413
12320,2024-05-07 00:23:54,London,Southwark,3272,38,4,High,Damaged,2360
17786,2024-11-13 23:53:28,London,Southwark,2434,50,7,Medium,Damaged,1931
15026,2024-11-19 10:54:57,London,Chelsea,3322,50,2,High,Snowy,4838
10371,2024-04-30 15:03:25,,,119,90,3,Medium,Dry,2715
12185,2024-02-27 13:54:16,London,,2453,16,9,Low,Snowy,413
13633,2024-08-01 21:06:49,London,Southwark,3946,60,7,,Wet,7224
12644,2024-10-29 00:47:35,London,Chelsea,3531,56,9,Low,Damaged,7458
14294,2024-07-08 10:32:59,,,1644,62,1,Medium,,8090
12104,2024-12-09 15:59:07,,,4426,66,9,,Damaged,1301
16812,2024-03-11 09:55:53,London,Kensington,2958,41,5,Medium,Snowy,3973
14691,2024-04-16 07:25:41,London,Chelsea,2223,91,6,Low,,5914
9763,2024-06-05 20:05:34,London,Kensington,4937,26,8,Low,Snowy,2656
15787,2024-10-29 02:13:20,,Southwark,3117,45,7,,Snowy,9665
12890,2024-02-20 16:10:06,London,Chelsea,3888,44,3,High,Wet,9995
13049,2024-07-31 04:39:24,,Chelsea,879,76,0,Low,Dry,5000
13838,2024-09-01 22:21:18,,Camden,3362,57,4,High,Snowy,3839
15974,2024-11-18 11:57:47,London,Southwark,1169,92,4,High,,6670
13744,2024-03-08 15:20:04,,Camden,3987,49,1,Low,Snowy,3422
15505,2024-01-10 04:29:33,,,317,15,8,High,,681
12209,2024-04-14 23:15:38,London,Kensington,1698,83,3,Low,Wet,7612
15586,2024-07-19 09:05:12,,Chelsea,3709,24,5,Low,Snowy,3404
11322,2024-07-19 18:30:36,,,4532,12,1,Medium,Damaged,3868
10098,2024-10-22 07:40:14,,Islington,1155,47,5,,Wet,838
13581,2024-05-06 03:45:28,London,Chelsea,2430,33,9,,,700
18666,2024-05-31 02:24:55,,Camden,3663,54,1,High,Damaged,5350
14172,2024-03-08 19:01:51,,,2867,49,2,High,,6046
10402,2024-07-17 17:22:20,,,2728,35,6,High,Damaged,7804
19762,2024-12-03 02:06:51,London,,677,86,7,,,2140
12768,2024-10-28 08:30:46,,Kensington,3674,45,4,Medium,Snowy,9743
19176,2024-03-23 09:41:39,London,Islington,1287,29,0,Low,Snowy,2396
11666,2024-06-17 05:58:55,London,Islington,3374,37,0,Low,,7634
15789,2024-12-17 03:57:20,London,Southwark,4610,78,5,Medium,Wet,1253
19640,2024-06-10 09:08:27,,Southwark,2728,43,0,,Wet,9093
12527,2024-06-15 13:04:36,London,Camden,3549,95,7,,Dry,7433
19917,2024-06-20 05:26:19,London,Islington,252,12,7,Low,,2472
16741,2024-12-22 05:19:03,,Islington,3550,23,4,,Dry,8951
10818,2024-02-01 10:21:08,,Chelsea,1707,54,2,Low,Damaged,9576
17207,2024-07-03 07:32:30,,Kensington,2709,64,0,Low,Damaged,9139
12381,2024-02-15 01:54:59,London,Southwark,2541,28,8,,,6791
9239,2024-04-28 04:38:40,,Southwark,3353,92,9,Medium,Damaged,1374
14443,2024-05-25 04:07:23,,Southwark,1858,89,3,Medium,Dry,1636
9714,2024-12-17 03:18:44,London,Chelsea,2509,58,2,,Dry,2560
13644,2024-02-13 04:59:30,London,Kensington,2959,35,5,Medium,,6228
18540,2024-01-29 06:22:37,,Islington,3124,86,9,,Wet,6034
12902,2024-08-13 01:51:41,London,Camden,710,19,1,Medium,Wet,1703
13006,2024-04-13 00:37:40,London,Camden,4717,58,5,Medium,Damaged,8735
11952,2024-02-10 14:53:20,London,Camden,494,18,3,,,4002
9423,2024-06-23 09:11:32,London,Southwark,4595,28,7,High,Snowy,6540
9851,2024-05-23 23:32:14,,Chelsea,4483,-15,1,High,,2622
10839,2024-02-11 08:39:17,London,Islington,2836,79,7,Medium,,4486
11015,2024-02-12 11:40:18,,Chelsea,639,27,4,,Damaged,5437
14051,2024-02-02 15:22:58,London,Islington,1929,90,9,,Dry,5447
14900,2024-06-23 17:51:59,London,Chelsea,4977,43,1,High,,8674
16781,2024-06-20 17:15:49,London,Southwark,4870,78,6,Medium,Wet,3103
19684,2024-11-27 02:38:36,London,Southwark,4992,37,1,Low,Damaged,2472
18251,2024-12-01 00:12:45,London,Kensington,2800,18,3,,Snowy,9283
19323,2024-04-15 21:06:13,London,Islington,3954,22,8,Medium,Dry,5363
11302,2024-12-24 22:16:39,London,Kensington,368,39,8,Medium,Wet,3850
11861,2024-02-26 15:37:46,,,59,70,9,High,Dry,7332
9545,2024-06-08 03:37:19,London,Kensington,1281,57,2,Low,Damaged,6789
9998,2024-04-09 08:19:09,,Camden,4916,99,7,Medium,,4973
17195,2024-02-29 03:27:33,,Southwark,1368,44,7,,Damaged,4291
14385,2024-03-04 10:49:57,,Kensington,3554,48,6,Medium,Dry,4756
12558,2024-05-15 05:32:47,London,,2906,96,7,Medium,Snowy,5133
11412,2024-02-20 02:21:02,London,Kensington,3386,17,9,Medium,Damaged,5630
11373,2024-07-18 11:31:04,,Camden,1856,58,8,Low,Dry,9450
10697,2024-03-29 11:37:35,London,Chelsea,2005,91,5,Medium,Wet,150
15561,2024-05-08 02:00:52,,Chelsea,3239,90,2,High,Damaged,3138
11691,2024-06-01 01:41:50,London,Chelsea,2832,97,6,Medium,Snowy,9925
17679,2024-09-19 07:22:31,London,Chelsea,2567,68,3,Medium,Dry,146
12062,2024-01-01 12:08:47,London,Islington,2874,76,4,Low,Dry,7484
18462,2024-07-26 00:00:41,London,Islington,3435,21,0,High,,267
14363,2024-10-09 14:56:56,London,Southwark,1796,82,5,High,Snowy,2017
11342,2024-12-29 18:22:18,London,,4914,42,0,Low,Snowy,7774
10601,2024-10-06 04:43:59,London,Islington,2655,89,6,Low,Wet,8230
9897,2024-08-30 06:38:33,,Islington,4761,54,1,,Damaged,1183
18915,2024-01-28 20:17:53,London,Chelsea,382,71,2,Medium,,7568
11200,2024-10-17 16:21:00,London,Islington,4265,80,3,Low,Wet,5936
18755,2024-02-04 19:06:27,,,3757,49,5,Medium,Wet,7550
18614,2024-05-14 23:16:23,London,Kensington,2877,38,1,High,,6976
18272,2024-05-25 07:31:04,,Kensington,411,15,2,Low,Wet,8979
10363,2024-07-29 01:43:52,London,Islington,756,44,9,,Snowy,3585
17766,2024-11-10 06:17:13,,Southwark,4124,36,3,,Wet,3280
9862,2024-01-19 05:53:41,,Islington,3349,64,0,High,Damaged,4814
18229,2024-03-16 05:37:50,London,Southwark,3696,45,8,Low,Dry,5139
16982,2024-11-30 16:27:45,London,Islington,577,81,8,Low,Dry,9786
12228,2024-02-21 09:27:11,,Islington,4510,60,4,Low,Damaged,4157
17375,2024-07-12 06:52:35,,Camden,4450,49,3,High,Wet,1149
10456,2024-07-16 05:51:03,London,Southwark,4359,38,5,Medium,Wet,7065
15310,2024-07-13 10:19:00,,Camden,2387,47,5,High,Dry,8734
9911,2024-12-22 05:03:03,London,Islington,3187,15,3,,Wet,7098
13862,2024-01-04 21:19:00,,Camden,4367,-33,9,Medium,,9863
15066,2024-12-10 01:49:05,London,,4573,16,0,Low,,2179
13085,2024-03-16 05:34:52,London,,3136,32,0,,Wet,4846
9754,2024-07-07 00:41:39,London,,2285,56,7,,,404
15362,2024-05-10 11:35:55,London,Camden,2298,89,3,Medium,Snowy,9949
13885,2024-08-20 18:31:47,,Islington,2596,68,9,High,Wet,5681
15822,2024-11-22 14:32:17,,Kensington,449,67,1,High,,2692
12690,2024-10-22 17:49:23,London,Islington,4179,67,3,Low,Snowy,460
17618,2024-06-27 16:50:48,,Camden,1300,22,3,High,Damaged,7789
15303,2024-05-16 06:50:41,London,Islington,2628,50,7,Medium,Wet,4474
16590,2024-11-02 14:29:13,,Chelsea,3490,47,5,Medium,Dry,4757
11415,2024-01-22 13:38:17,,Kensington,3692,56,8,,Dry,136
19675,2024-07-18 23:20:42,,Kensington,1972,73,9,High,,302
19842,2024-10-31 22:05:16,,Southwark,4816,89,5,Medium,Damaged,9133
17936,2024-06-11 10:22:23,,,115,57,9,Medium,Dry,394
9540,2024-03-29 21:29:55,,Southwark,584,70,4,Low,Wet,3835
15033,2024-03-01 08:36:27,London,Islington,3902,67,7,High,Snowy,9251
9500,2024-11-14 15:57:55,,Islington,3015,43,0,Medium,Snowy,7068
13498,2024-01-01 09:33:35,London,Camden,2870,76,5,,Dry,5082
16877,2024-02-16 09:53:26,London,,679,39,5,Low,,5939
10115,2024-01-27 08:25:16,London,Islington,3186,27,2,Medium,Wet,2196
14319,2024-02-09 20:07:36,,Camden,3034,99,7,,Dry,7096
15921,2024-09-12 04:45:39,,Southwark,901,88,5,Low,Snowy,8940
18334,2024-12-13 06:29:14,,Kensington,2180,52,9,Low,Wet,4042
18878,2024-10-27 02:25:07,,Southwark,66,35,6,,Wet,9458
16573,2024-03-27 17:12:17,London,Chelsea,4887,46,9,Low,Wet,8128
9927,2024-02-04 00:33:13,,Chelsea,4218,55,8,,Snowy,5083
14995,2024-09-04 08:25:05,,Islington,4909,20,1,Low,Snowy,9252
9766,2024-03-31 18:34:59,,Islington,1743,18,3,Low,Damaged,6841
17194,2024-04-17 10:56:57,London,Camden,4563,36,0,,Wet,1699
13936,2024-09-11 10:01:31,,Southwark,2512,-39,6,High,Snowy,4341
19115,2024-11-01 07:03:40,,Islington,3499,38,7,Low,Snowy,9549
12504,2024-10-06 19:54:11,,,4329,45,7,High,Wet,3096
14461,2024-06-21 03:05:07,,Chelsea,337,24,1,Low,Snowy,683
9122,2024-07-28 09:25:26,,,922,97,9,Low,Damaged,9428
17483,2024-12-20 19:58:31,,Islington,662,83,7,High,,4614
17982,2024-07-13 10:54:56,,Kensington,3142,72,5,Medium,,8544
15578,2024-10-01 14:30:59,,Chelsea,968,-74,6,,Dry,8457
9346,2024-05-31 20:21:42,,Chelsea,2095,31,1,,Snowy,3527
10989,2024-08-20 05:18:09,,Islington,1104,54,0,Low,Snowy,6812
15468,2024-01-18 19:55:42,,Southwark,81,90,5,,Damaged,5671
11937,2024-10-04 23:48:51,,,2216,25,7,,Wet,5513
18313,2024-05-25 05:57:32,London,Islington,862,88,2,,Snowy,7753
9192,2024-04-20 12:13:44,,Islington,4502,49,4,,Wet,9421
14599,2024-02-17 15:52:12,,,1068,64,4,High,Damaged,1991
10950,2024-11-12 09:57:45,London,,2382,92,1,Low,Dry,5762
17769,2024-03-25 04:26:09,,Camden,204,41,2,Medium,Snowy,4874
13600,2024-10-11 00:17:03,London,Camden,3287,62,1,High,,8607
16015,2024-03-08 14:32:16,,Kensington,1376,50,5,,Snowy,8322
19677,2024-04-02 03:01:30,London,Kensington,3785,15,1,High,Snowy,7702
12982,2024-12-01 14:11:58,London,Chelsea,1508,58,8,High,Snowy,4921
18441,2024-12-15 03:25:41,,Chelsea,2206,88,0,Low,,8217
17077,2024-12-10 16:07:26,,,3073,42,0,Medium,Dry,8843
17182,2024-12-04 13:09:03,,Southwark,896,44,1,Low,Wet,5434
13022,2024-02-10 18:29:02,London,Southwark,2925,35,9,High,Wet,3137
10190,2024-12-30 02:51:15,London,,2095,81,6,Low,Dry,965
10954,2024-02-12 16:38:09,London,Islington,2716,59,9,High,Damaged,2255
9546,2024-08-23 19:52:29,London,Camden,3653,29,2,High,Wet,7950
15882,2024-03-15 23:42:39,London,Kensington,4786,43,0,High,,8222
19993,2024-07-17 14:35:19,,Chelsea,1911,61,1,Low,Wet,2908
12381,2024-02-20 14:40:42,,Chelsea,3392,55,3,High,Dry,5295
17988,2024-05-27 17:04:33,London,Kensington,3853,68,1,Low,Dry,4846
13501,2024-07-11 07:55:57,,,2658,68,7,Low,Snowy,2143
13733,2024-08-24 16:25:15,London,,1082,72,3,High,,6053
13389,2024-04-13 13:25:09,,,2860,97,4,Medium,Wet,2323
15512,2024-06-14 08:19:12,London,Southwark,3692,70,1,Low,Snowy,381
18588,2024-07-27 00:50:15,,,4966,-96,9,,Snowy,252
11826,2024-11-18 14:18:22,,Chelsea,282,65,8,High,Dry,6809
15965,2024-05-29 06:57:37,,Southwark,1896,93,3,High,,6633
10353,2024-03-26 06:14:21,,Camden,2382,99,7,Low,Damaged,1603
19073,2024-03-29 10:36:11,,Chelsea,3824,31,3,,Damaged,373
13743,2024-09-26 18:26:05,London,Camden,2758,24,3,,Wet,260
15117,2024-08-17 09:05:31,London,Kensington,4471,85,4,Low,Wet,8115
9522,2024-10-04 12:26:39,,,2555,19,3,Low,Wet,6458
19796,2024-02-14 12:38:14,,Camden,2168,96,0,Low,Wet,8304
11333,2024-12-11 21:19:06,London,Southwark,3327,38,2,High,,8750
13029,2024-06-02 06:51:33,,Islington,2078,51,6,Low,,3904
9157,2024-10-31 17:19:23,,Camden,1175,12,6,High,Wet,5287
15346,2024-02-07 04:45:15,London,Camden,814,31,4,High,,4926
10223,2024-08-12 10:46:37,London,Southwark,2905,62,3,,Damaged,7849
10440,2024-01-22 20:45:32,London,Southwark,3335,66,7,,Wet,3548
18867,2024-03-23 18:14:34,London,Kensington,2167,78,6,Low,,1167
9371,2024-02-20 01:27:58,,Chelsea,3033,91,2,High,Wet,279
15402,2024-12-14 23:17:47,,Southwark,2165,37,0,,Damaged,9844
18340,2024-06-16 05:52:13,,Camden,4115,73,8,Medium,Damaged,5735
12804,2024-12-23 14:56:36,,,320,26,3,,Wet,5715
14028,2024-07-02 07:39:53,London,Islington,2080,41,2,Medium,,8827
15826,2024-09-06 06:15:37,London,Chelsea,2850,82,9,Low,Dry,3654
19931,2024-10-11 06:16:28,London,Southwark,991,44,3,Low,Wet,5913
19470,2024-04-04 03:07:59,,Islington,4024,30,7,,Damaged,5016
13809,2024-01-28 04:22:03,London,Kensington,1558,14,7,,Snowy,7169
14511,2024-11-28 15:37:32,,Islington,1395,92,6,High,Wet,3399
18188,2024-05-22 06:54:51,,Islington,1047,30,3,Medium,Snowy,6491
16762,2024-03-24 03:22:44,London,,1009,52,7,,,2097
19389,2024-11-13 19:33:39,London,Southwark,3593,56,0,,Snowy,2550
14965,2024-01-16 08:25:26,,,4052,75,8,Medium,Dry,5757
17710,2024-11-27 10:51:43,,Chelsea,4972,56,1,,Damaged,7926
15357,2024-10-15 16:37:42,,Chelsea,2213,23,9,Medium,,2460
10254,2024-05-30 02:46:31,London,Islington,2280,72,1,Medium,Wet,8607
12925,2024-11-12 17:55:01,,Islington,3396,71,7,,Dry,7694
11584,2024-10-08 12:14:47,London,Islington,4873,69,8,,Snowy,2414
18895,2024-06-30 10:09:41,London,Camden,2782,33,0,Medium,Dry,2721
10485,2024-08-19 23:28:25,,Camden,1919,34,7,,Wet,1506
13682,2024-12-21 07:31:05,London,,1516,60,9,High,,1370
9047,2024-08-24 11:24:29,,Southwark,2535,47,9,Low,Dry,6955
18651,2024-12-27 09:58:33,London,Southwark,4474,78,4,Low,Wet,2223
14510,2024-10-23 01:40:41,London,Chelsea,3656,83,1,,Dry,7588
19677,2024-03-17 07:59:59,London,Islington,4332,77,9,High,,1532
16119,2024-09-24 03:59:45,London,Camden,314,46,2,High,Dry,2952
12095,2024-11-22 08:02:23,London,Camden,987,86,0,,,9652
13383,2024-01-21 01:54:20,,Southwark,2169,44,7,Low,Dry,6710
15717,2024-04-25 19:00:18,,Islington,3176,18,5,High,Dry,5650
9261,2024-06-26 05:49:19,London,Chelsea,504,61,0,,Dry,3441
10874,2024-01-30 00:54:16,,Islington,2256,47,9,Low,Wet,7327
11956,2024-02-02 05:56:15,London,Islington,1964,25,3,Low,Damaged,7714
14256,2024-11-01 00:10:44,London,Kensington,37,54,1,High,Wet,9647
17958,2024-09-05 19:44:29,London,Islington,3797,38,6,High,Dry,4861
9985,2024-12-18 18:05:35,,Chelsea,80,56,2,High,Dry,6443
13412,2024-06-21 23:02:31,,Camden,870,20,9,Low,Wet,5555
18994,2024-12-10 11:48:59,,Camden,1828,95,0,Medium,Dry,5229
13467,2024-02-27 01:09:15,,Southwark,1861,47,9,,Dry,3902
18065,2024-11-13 19:44:37,London,Camden,2175,69,5,,Damaged,2415
10663,2024-05-23 09:21:07,,,4868,23,0,Low,Dry,3097
17124,2024-01-19 03:14:51,London,Chelsea,2487,91,9,High,Damaged,5704
12699,2024-06-21 01:10:56,London,Kensington,2402,42,4,Low,Wet,8409
12377,2024-03-20 01:40:29,,Camden,1735,16,3,High,Snowy,3057
9219,2024-05-01 09:35:00,London,,673,70,0,,Damaged,1836
18933,2024-07-07 00:56:31,London,Kensington,1202,32,5,Low,Wet,5447
16793,2024-12-30 23:05:07,London,,4478,-17,9,Low,Wet,8545
14057,2024-06-03 11:18:53,London,Islington,3809,70,2,,Damaged,3926
13810,2024-01-10 22:30:01,,Islington,1015,17,3,Medium,Wet,1520
13939,2024-04-14 00:14:39,London,Chelsea,1852,32,7,,,325
12653,2024-01-17 05:37:03,London,Islington,1092,-92,2,,Damaged,2360
10919,2024-05-31 22:26:02,London,Camden,3527,53,5,,Dry,8596
13719,2024-09-13 19:21:54,London,Chelsea,2812,51,8,High,Snowy,145
11856,2024-01-18 23:50:11,London,Islington,3548,20,5,Low,Dry,4105
19756,2024-09-25 17:42:05,,Chelsea,817,48,8,High,Wet,3941
14386,2024-02-28 14:46:05,London,Chelsea,1190,22,3,Low,,5486
15402,2024-04-04 08:06:52,,Camden,3008,27,4,Medium,Dry,4818
12749,2024-04-12 10:17:01,,Southwark,4858,23,1,High,,572
17982,2024-06-13 20:20:44,,Chelsea,3162,16,9,High,Snowy,8153
11867,2024-09-08 11:18:27,London,Chelsea,3583,44,8,,Wet,1180
10540,2024-05-22 01:45:42,,Chelsea,2277,86,1,Medium,Damaged,2584
19075,2024-02-07 02:19:19,London,Camden,1918,36,4,Low,,9753
16158,2024-05-01 19:55:16,,Southwark,2127,51,9,Medium,Wet,4370
10339,2024-10-25 02:48:13,London,Islington,3566,66,4,Medium,,6514
11652,2024-08-15 13:52:23,,Chelsea,4322,44,7,Medium,Damaged,1865
19607,2024-08-03 03:12:38,,Southwark,471,46,5,Low,Dry,2349
16207,2024-11-07 13:09:36,London,Islington,2510,58,1,High,Wet,7713
15557,2024-08-25 12:22:02,,Southwark,1534,73,0,Low,Dry,2658
18763,2024-01-23 23:13:51,London,Kensington,3832,61,5,Medium,Dry,7382
